%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1749809490228350592,3608,1749809490222666688,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630040045e+13,2
1749809490471997440,3609,1749809490468772160,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630040045e+13,2
1749809490731210624,3610,1749809490730287680,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809490979209056,3611,1749809490975398400,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809491228436736,3612,1749809491223100288,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809491471157216,3613,1749809491467930592,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809491733689216,3614,1749809491731107104,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809491983468384,3615,1749809491980622752,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809492224783232,3616,1749809492219631360,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809492468507712,3617,1749809492463951200,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809492733877216,3618,1749809492731120800,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809492982239168,3619,1749809492975752544,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630059246e+13,2
1749809493221037696,3620,1749809493218006272,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809493468650976,3621,1749809493463953824,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809493729167072,3622,1749809493728641152,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809493985548192,3623,1749809493981881280,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809494223676992,3624,1749809494219586016,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809494468725056,3625,1749809494464527936,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809494732486656,3626,1749809494730168320,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809494981723488,3627,1749809494979363360,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809495229885472,3628,1749809495222418304,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630078446e+13,2
1749809495470521472,3629,1749809495466796096,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809495733151520,3630,1749809495730269472,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809495986286880,3631,1749809495979746560,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809496223368800,3632,1749809496218854528,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809496470992064,3633,1749809496467472800,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809496732130496,3634,1749809496729533152,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809496981437632,3635,1749809496978397888,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809497227336032,3636,1749809497220460704,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809497468348832,3637,1749809497464268960,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630097646e+13,2
1749809497733750336,3638,1749809497731601408,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809497976227904,3639,1749809497974754432,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809498237479744,3640,1749809498217647808,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809498465514080,3641,1749809498463027264,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809498731641408,3642,1749809498729763360,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809498978958432,3643,1749809498976364704,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809499221076352,3644,1749809499218102400,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809499469945184,3645,1749809499463911584,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809499735749184,3646,1749809499731789536,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809499979524224,3647,1749809499975542080,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630116847e+13,2
1749809500226228256,3648,1749809500221796576,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630136047e+13,2
1749809500472720544,3649,1749809500469426048,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630136047e+13,2
1749809500733433088,3650,1749809500730713920,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630136047e+13,2
1749809500982342944,3651,1749809500977468544,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630136047e+13,2
1749809501220590848,3652,1749809501218106880,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809501469906944,3653,1749809501462903936,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809501731983360,3654,1749809501729805696,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809501979138464,3655,1749809501976991072,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809502225055232,3656,1749809502221571424,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809502468199328,3657,1749809502466225408,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809502731130496,3658,1749809502729672960,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809502982173216,3659,1749809502979945152,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809503223287136,3660,1749809503218648960,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630155247e+13,2
1749809503463116192,3661,1749809503462510112,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809503732651680,3662,1749809503729756800,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809503981237600,3663,1749809503979448608,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809504222567296,3664,1749809504218341216,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809504462874720,3665,1749809504462036256,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809504728972736,3666,1749809504728312064,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809504979416928,3667,1749809504978718176,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809505217648512,3668,1749809505217091936,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809505462184192,3669,1749809505461509888,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809505731607008,3670,1749809505729246912,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630174448e+13,2
1749809505975048416,3671,1749809505973731904,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809506226315200,3672,1749809506221810080,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809506469733504,3673,1749809506466594080,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809506731849728,3674,1749809506729710720,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809506981034688,3675,1749809506977970368,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809507223209792,3676,1749809507220117792,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809507469766048,3677,1749809507467250240,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809507731616800,3678,1749809507729829952,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809507980518752,3679,1749809507977712896,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630193648e+13,2
1749809508222228480,3680,1749809508218928800,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809508467857504,3681,1749809508464678208,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809508734948000,3682,1749809508730143232,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809508983736672,3683,1749809508980019008,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809509222552384,3684,1749809509218586304,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809509467888768,3685,1749809509463407584,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809509732185440,3686,1749809509730533216,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809509982948000,3687,1749809509980161376,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809510223050656,3688,1749809510220050784,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630212848e+13,2
1749809510468410048,3689,1749809510463984704,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630232049e+13,2
1749809510733297632,3690,1749809510729730368,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630232049e+13,2
1749809510979035392,3691,1749809510978692224,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630232049e+13,2
1749809511226231072,3692,1749809511222182816,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630232049e+13,2
1749809511471108192,3693,1749809511466928320,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630232049e+13,2
1749809511730808896,3694,1749809511728584480,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809511979308352,3695,1749809511976712256,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809512220679872,3696,1749809512218282528,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809512464754432,3697,1749809512461616672,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809512731732672,3698,1749809512729699072,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809512977416448,3699,1749809512973332704,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809513223283360,3700,1749809513222149088,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809513468367008,3701,1749809513465466176,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809513731679584,3702,1749809513729089888,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630251249e+13,2
1749809513976801344,3703,1749809513974839744,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809514221815872,3704,1749809514219527840,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809514468180288,3705,1749809514465412480,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809514734455808,3706,1749809514729955680,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809514981298752,3707,1749809514975916800,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809515216698208,3708,1749809515216019904,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809515465322400,3709,1749809515462363808,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809515732506240,3710,1749809515729428608,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809515977334176,3711,1749809515973809312,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630270449e+13,2
1749809516222550656,3712,1749809516217859296,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809516463875680,3713,1749809516461291328,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809516730386592,3714,1749809516728398528,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809516977437440,3715,1749809516974365664,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809517221762592,3716,1749809517217958592,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809517463953440,3717,1749809517460750912,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809517731249792,3718,1749809517729857088,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809517975971584,3719,1749809517974129952,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809518224623424,3720,1749809518218566880,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063028965e+13,2
1749809518466779840,3721,1749809518463896448,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809518732401984,3722,1749809518729856928,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809518982309184,3723,1749809518977720224,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809519224555232,3724,1749809519219691488,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809519466079424,3725,1749809519465602944,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809519731598208,3726,1749809519729435104,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809519978836096,3727,1749809519976374848,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809520226914432,3728,1749809520224122944,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809520470619712,3729,1749809520467913536,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063030885e+13,2
1749809520730531616,3730,1749809520728742816,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063032805e+13,2
1749809520977311520,3731,1749809520976931488,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063032805e+13,2
1749809521217776192,3732,1749809521216471936,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063032805e+13,2
1749809521466349088,3733,1749809521462193792,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063032805e+13,2
1749809521731387584,3734,1749809521729921120,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.4063032805e+13,2
1749809521982470304,3735,1749809521978962112,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809522222986944,3736,1749809522218591776,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809522467713248,3737,1749809522463547296,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809522731540448,3738,1749809522729293216,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809522985639008,3739,1749809522979498176,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809523219806144,3740,1749809523217428704,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809523466169536,3741,1749809523462015200,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809523731403808,3742,1749809523728429632,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809523982581824,3743,1749809523978412000,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630347251e+13,2
1749809524226379744,3744,1749809524223217088,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
1749809524469589824,3745,1749809524466380288,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
1749809524731508064,3746,1749809524729590592,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
1749809524982391680,3747,1749809524979158912,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
1749809525224652000,3748,1749809525220382944,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
1749809525468119136,3749,1749809525462312896,imu_link,-1,0,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.84467440651e+13,0.0,0.0,0.0,1.40630366451e+13,2
